Player ID,PlayerName,ELONOWR,ELO,RANK,GuessRate,erigs,Seven8,avg8,LivesTaken,LivesSaved,WIN,LOSE,TIE,RigsHit,OfflistHit,Rigs,RigsMissed,SoloRigs,MissedSolos,LivesLostOnRigs,OfflistErigs,rigs8,TotalSongs,Samples,WINSTREAK,LOSESTREAK,TIESTREAK,PALL,PRECENT,WR,STREAK,FINAL MODIFIER
134.0,Jakemonkey,99.59,96.706,0.332,0.42,0.002,0.0,0.568,8.0,6.8,61.0,79.0,1.0,26.0,24.7,29.6,3.6,4.6,0.8,1.3,0.5,3.458,121.0,10,19.0,37.0,0.0,141.0,56.0,-0.064,-0.161,-0.225
179.0,Floth,97.55,96.641,0.325,0.35,0.002,0.3,0.621,7.4,7.6,182.0,182.0,4.0,23.9,14.7,30.7,6.8,8.1,1.8,1.9,0.3,2.732,108.6,10,22.0,32.0,1.0,368.0,55.0,0.0,-0.091,-0.091
144.0,liljakatsuragi,96.96,96.541,0.323,0.436,0.001,0.2,0.524,5.4,7.2,220.0,210.0,6.0,33.3,19.3,41.4,8.1,4.3,1.2,2.1,0.3,3.818,119.8,10,23.0,30.0,1.0,436.0,54.0,0.011,-0.065,-0.053
250.0,md22,94.97,96.081,0.317,0.393,0.001,0.2,0.55,4.9,7.2,29.0,25.0,0.0,8.2,37.4,8.8,0.6,0.9,0.1,0.1,1.7,4.429,115.1,10,29.0,25.0,0.0,54.0,54.0,0.037,0.037,0.074
201.0,rorf,95.71,95.803,0.319,0.355,0.002,0.2,0.598,7.8,6.7,87.0,96.0,3.0,22.0,16.1,26.5,4.5,6.3,1.1,1.4,0.0,3.07,107.7,10,29.0,23.0,0.0,186.0,52.0,-0.024,0.058,0.033
376.0,qwecocacola,97.28,95.787,0.324,0.434,0.001,0.1,0.529,6.7,8.4,160.0,177.0,8.0,30.8,27.5,32.8,2.0,6.0,0.5,0.5,0.1,3.976,134.4,10,21.0,32.0,2.0,345.0,55.0,-0.025,-0.1,-0.125
286.0,Lakumix,97.26,95.755,0.324,0.379,0.002,0.3,0.587,10.3,6.8,40.0,47.0,3.0,26.7,18.4,30.3,3.6,6.8,1.0,0.8,0.7,3.258,118.7,10,22.0,30.0,3.0,90.0,55.0,-0.039,-0.073,-0.112
330.0,_nadeshiko,96.32,95.754,0.321,0.395,0.001,0.4,0.562,7.1,8.0,25.0,27.0,1.0,16.1,31.5,17.8,1.7,5.7,0.3,0.6,0.2,3.435,121.0,10,25.0,27.0,1.0,53.0,53.0,-0.019,-0.019,-0.038
102.0,MoltenAshes,95.11,95.565,0.317,0.413,0.001,0.0,0.53,6.333,6.0,17.0,16.0,0.0,23.5,26.833,28.333,4.833,4.167,1.0,1.0,0.0,3.992,121.0,6,17.0,16.0,0.0,33.0,33.0,0.015,0.015,0.03
392.0,rna,96.77,95.318,0.323,0.388,0.002,0.0,0.574,7.333,6.5,14.0,17.0,0.0,31.0,8.833,36.167,5.167,5.0,1.167,1.167,0.0,3.525,101.833,6,14.0,17.0,0.0,31.0,31.0,-0.048,-0.048,-0.097
290.0,ac9123,95.25,95.25,0.317,0.368,0.001,0.0,0.58,7.25,6.75,9.0,12.0,1.0,26.5,15.75,30.25,3.75,5.75,0.5,0.5,0.25,3.568,115.25,4,9.0,12.0,1.0,22.0,22.0,0.0,0.0,0.0
510.0,AkechiAnna,95.14,95.14,0.317,0.394,0.002,0.0,0.549,7.0,5.0,3.0,2.0,0.0,20.0,19.0,22.0,2.0,4.0,0.0,0.0,0.0,3.455,99.0,1,3.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0
336.0,fiftypercentweeb,95.09,95.09,0.317,0.39,0.001,0.2,0.554,6.0,6.0,14.0,14.0,0.0,27.8,16.4,37.2,9.4,4.8,1.8,1.8,0.4,3.552,112.0,5,14.0,14.0,0.0,28.0,28.0,0.0,0.0,0.0
205.0,TBDhater,94.65,95.073,0.316,0.39,0.001,0.4,0.549,7.3,7.3,117.0,120.0,7.0,38.0,10.0,48.3,10.3,5.2,2.0,1.9,0.1,3.54,123.3,10,30.0,24.0,1.0,244.0,55.0,-0.006,0.055,0.048
226.0,Jessi,95.06,95.06,0.317,0.379,0.002,1.0,0.565,10.5,5.25,16.0,4.0,0.0,26.25,13.5,28.25,2.0,7.25,0.25,0.5,0.0,3.553,104.75,4,16.0,4.0,0.0,20.0,20.0,0.0,0.0,0.0
40.0,FUCK_AMQ,93.17,95.007,0.311,0.317,0.002,0.667,0.613,7.667,7.333,27.0,21.0,1.0,23.778,10.889,37.111,13.333,5.111,1.556,2.556,0.111,3.108,110.0,9,27.0,21.0,1.0,49.0,49.0,0.061,0.061,0.122
114.0,Mayottatoki,97.65,94.832,0.325,0.43,0.001,0.5,0.537,6.7,8.8,25.0,38.0,2.0,33.0,22.1,45.5,12.5,6.9,2.6,2.9,0.4,3.523,128.0,10,22.0,31.0,2.0,65.0,55.0,-0.1,-0.082,-0.182
105.0,Zeal_Kido,95.24,94.756,0.317,0.386,0.002,0.333,0.56,8.333,8.0,15.0,16.0,0.0,34.0,11.833,46.0,12.0,6.333,3.0,2.5,0.0,3.287,118.5,6,15.0,16.0,0.0,31.0,31.0,-0.016,-0.016,-0.032
370.0,Andrey_K,92.83,94.753,0.309,0.317,0.002,0.714,0.609,8.286,6.429,22.0,17.0,0.0,22.143,14.286,25.143,3.0,5.714,0.143,0.429,0.286,3.43,116.286,7,22.0,17.0,0.0,39.0,39.0,0.064,0.064,0.128
277.0,chemist,94.17,94.658,0.314,0.388,0.002,0.6,0.546,7.3,6.7,48.0,46.0,1.0,15.6,27.9,16.0,0.4,4.5,0.3,0.1,0.5,3.21,112.1,10,28.0,25.0,1.0,95.0,54.0,0.011,0.028,0.038
389.0,sharet,94.58,94.58,0.315,0.426,0.001,1.8,0.51,7.4,6.6,11.0,17.0,0.0,24.6,29.4,27.6,3.0,4.6,0.4,0.4,0.4,4.175,125.8,5,11.0,17.0,0.0,28.0,28.0,0.0,0.0,0.0
413.0,zokie,94.72,94.556,0.316,0.392,0.001,0.3,0.548,6.6,7.5,29.0,30.0,2.0,25.4,23.1,32.0,6.6,4.8,1.2,1.0,0.5,3.511,123.4,10,27.0,27.0,2.0,61.0,56.0,-0.008,0.0,-0.008
90.0,Keizan,93.14,94.364,0.31,0.319,0.002,0.889,0.61,7.778,5.889,26.0,22.0,1.0,23.667,11.0,30.556,6.889,6.778,1.111,1.667,0.111,3.169,109.0,9,26.0,22.0,1.0,49.0,49.0,0.041,0.041,0.082
416.0,OkitaNobu,92.92,94.349,0.31,0.38,0.001,0.5,0.543,5.8,5.2,136.0,114.0,2.0,27.4,16.0,37.6,10.2,4.5,2.1,2.2,0.2,3.459,114.6,10,30.0,24.0,0.0,252.0,54.0,0.044,0.056,0.099
348.0,Heleos,92.75,94.204,0.309,0.328,0.001,0.0,0.596,6.3,6.2,158.0,122.0,3.0,23.9,11.3,30.0,6.1,6.9,1.3,2.1,0.2,3.065,106.1,10,28.0,26.0,1.0,283.0,55.0,0.064,0.018,0.082
172.0,oolli,93.18,94.093,0.311,0.353,0.001,0.0,0.574,5.8,7.1,147.0,129.0,3.0,31.3,5.3,40.8,9.5,5.3,1.6,1.4,0.1,3.503,104.1,10,29.0,26.0,1.0,279.0,56.0,0.032,0.027,0.059
356.0,Isekaijoucho,93.91,94.037,0.313,0.4,0.001,0.6,0.531,6.6,6.5,69.0,70.0,5.0,27.3,19.9,40.5,13.2,4.4,0.9,2.3,0.6,3.783,117.5,10,26.0,24.0,1.0,144.0,51.0,-0.003,0.02,0.016
175.0,Kirox,91.15,93.988,0.304,0.351,0.001,0.143,0.556,5.571,6.0,22.0,15.0,0.0,28.286,9.143,37.857,9.571,4.0,1.714,1.857,0.143,3.488,106.286,7,22.0,15.0,0.0,37.0,37.0,0.095,0.095,0.189
241.0,yasashiikumo,93.34,93.855,0.311,0.4,0.001,0.9,0.525,7.0,6.5,41.0,39.0,1.0,29.0,24.0,34.7,5.7,5.2,0.9,1.2,0.4,3.856,132.3,10,29.0,26.0,1.0,81.0,56.0,0.012,0.027,0.039
368.0,arpia97,94.05,93.847,0.314,0.365,0.001,0.2,0.571,6.5,6.1,72.0,75.0,1.0,29.0,12.4,42.1,13.1,4.8,2.5,2.6,0.1,3.16,114.8,10,26.0,26.0,1.0,148.0,53.0,-0.01,0.0,-0.01
353.0,Solosion,96.05,93.742,0.32,0.425,0.001,0.5,0.527,6.2,6.2,22.0,30.0,0.0,24.5,27.8,27.3,2.8,4.5,0.3,0.6,0.4,3.991,122.5,10,22.0,30.0,0.0,52.0,52.0,-0.077,-0.077,-0.154
453.0,RyoutaVN,93.85,93.301,0.313,0.335,0.002,0.2,0.6,7.8,9.1,121.0,112.0,2.0,23.7,16.0,26.0,2.3,6.3,0.7,0.6,0.7,3.055,118.3,10,24.0,35.0,0.0,235.0,59.0,0.019,-0.093,-0.074
236.0,Serozero,91.04,93.25,0.303,0.312,0.001,0.4,0.597,7.8,5.0,346.0,308.0,9.0,26.1,9.7,32.8,6.7,6.3,1.5,1.6,0.3,3.101,114.2,10,36.0,18.0,1.0,663.0,55.0,0.029,0.164,0.192
260.0,AnotherWish,92.57,92.463,0.309,0.333,0.001,0.6,0.59,7.1,7.5,59.0,57.0,1.0,32.5,5.1,42.4,9.9,6.3,1.4,1.8,0.0,3.452,111.7,10,25.0,28.0,1.0,117.0,54.0,0.009,-0.028,-0.019
244.0,KNotAnyMore,90.15,92.402,0.301,0.385,0.001,0.6,0.509,6.4,6.2,32.0,23.0,2.0,29.4,17.1,37.1,7.7,3.9,0.8,1.5,0.0,3.723,119.5,10,29.0,22.0,1.0,57.0,52.0,0.079,0.067,0.146
259.0,Patoche49,93.0,92.329,0.31,0.412,0.001,0.0,0.509,5.7,5.6,104.0,113.0,9.0,31.5,20.1,35.7,4.2,3.8,1.2,1.1,0.1,3.949,125.3,10,25.0,28.0,2.0,226.0,55.0,-0.02,-0.027,-0.047
228.0,Dry,92.51,91.965,0.308,0.359,0.001,0.4,0.561,7.5,8.6,25.0,27.0,3.0,39.4,7.3,53.6,14.2,6.6,2.1,2.0,0.0,3.691,129.9,10,25.0,27.0,3.0,55.0,55.0,-0.018,-0.018,-0.036
292.0,FeyFey,90.01,91.825,0.3,0.28,0.002,0.6,0.619,8.3,5.5,75.0,64.0,2.0,26.7,8.2,42.8,16.1,8.4,2.8,2.5,0.4,3.035,123.4,10,35.0,23.0,0.0,141.0,58.0,0.039,0.103,0.142
67.0,DKing20,92.1,91.715,0.307,0.382,0.001,0.0,0.532,4.3,7.9,97.0,103.0,4.0,25.6,18.7,27.0,1.4,4.0,0.4,0.3,0.0,3.866,115.8,10,27.0,28.0,0.0,204.0,55.0,-0.015,-0.009,-0.024
230.0,BigSmo,89.87,91.688,0.3,0.324,0.002,0.4,0.571,7.1,4.9,36.0,29.0,0.0,27.0,7.8,43.4,16.4,6.5,2.4,3.6,0.2,3.225,108.1,10,31.0,23.0,0.0,65.0,54.0,0.054,0.074,0.128
49.0,accelerator11,91.53,91.53,0.305,0.38,0.001,3.0,0.528,10.0,6.0,4.0,1.0,0.0,27.0,19.0,56.0,29.0,8.0,4.0,9.0,0.0,3.179,121.0,1,4.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0
328.0,tskr,92.01,91.482,0.307,0.337,0.002,0.3,0.579,7.0,5.7,56.0,58.0,3.0,26.5,10.0,44.3,17.8,6.2,4.3,4.1,0.3,2.95,108.2,10,26.0,30.0,0.0,117.0,56.0,-0.009,-0.036,-0.044
104.0,joey,92.73,91.277,0.309,0.374,0.001,0.7,0.547,6.9,5.4,45.0,55.0,1.0,25.3,18.0,30.6,5.3,5.7,1.2,1.0,0.2,3.536,115.6,10,24.0,29.0,1.0,101.0,54.0,-0.05,-0.046,-0.096
477.0,FurLain,90.76,90.71,0.303,0.297,0.001,0.4,0.609,6.1,4.5,102.0,111.0,1.0,16.8,14.2,19.0,2.2,4.5,0.8,0.6,0.1,2.998,104.4,10,29.0,25.0,0.0,214.0,54.0,-0.021,0.037,0.016
349.0,Porte,88.91,90.626,0.296,0.303,0.002,0.3,0.584,7.4,7.5,126.0,114.0,6.0,23.1,14.2,27.3,4.2,7.4,1.3,0.6,0.4,3.046,122.1,10,35.0,21.0,1.0,246.0,57.0,0.024,0.123,0.147
417.0,YellowRose,89.82,90.603,0.299,0.315,0.001,0.3,0.581,5.6,5.4,37.0,36.0,1.0,22.1,11.9,29.8,7.7,3.7,1.0,2.0,0.4,3.355,108.0,10,30.0,23.0,1.0,74.0,54.0,0.007,0.065,0.072
404.0,anatharax,90.72,90.25,0.302,0.268,0.002,0.7,0.64,6.8,5.0,104.0,121.0,4.0,23.0,4.7,27.0,4.0,6.1,0.8,1.5,0.1,3.007,104.7,10,29.0,26.0,0.0,229.0,55.0,-0.037,0.027,-0.01
69.0,Jube,90.21,90.21,0.301,0.344,0.001,0.0,0.554,6.0,4.0,2.0,3.0,0.0,18.0,14.0,24.0,6.0,3.0,2.0,1.0,0.0,3.167,93.0,1,2.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0
159.0,legrandort,89.44,89.868,0.298,0.389,0.001,0.2,0.497,6.1,3.7,35.0,34.0,0.0,26.6,16.6,28.5,1.9,3.8,0.7,0.2,0.3,4.058,113.0,10,28.0,25.0,0.0,69.0,53.0,0.007,0.028,0.036
463.0,Sabetin,90.89,89.859,0.303,0.371,0.001,0.4,0.532,5.2,7.1,294.0,332.0,7.0,33.9,11.2,41.3,7.4,4.7,0.9,2.5,0.3,3.839,121.8,10,26.0,31.0,1.0,633.0,58.0,-0.03,-0.043,-0.073
247.0,Shadow,90.7,89.844,0.302,0.386,0.001,0.4,0.513,6.7,5.1,277.0,274.0,11.0,34.5,14.5,42.3,7.8,4.2,1.9,1.3,0.0,3.756,124.7,10,22.0,32.0,1.0,562.0,55.0,0.003,-0.091,-0.088
223.0,VuhrCulls,90.11,89.688,0.3,0.351,0.001,0.4,0.545,6.7,4.9,96.0,94.0,1.0,30.4,12.8,33.5,3.1,5.9,0.8,0.4,0.1,3.9,123.4,10,25.0,31.0,1.0,191.0,57.0,0.005,-0.053,-0.047
85.0,Animerod,89.48,89.48,0.298,0.327,0.001,0.5,0.565,5.5,5.0,6.0,4.0,1.0,21.5,18.5,30.0,8.5,6.0,3.0,2.0,0.5,3.098,121.5,2,6.0,4.0,1.0,11.0,11.0,0.0,0.0,0.0
133.0,ChrisLefko,87.99,89.203,0.293,0.314,0.001,0.3,0.564,4.6,5.9,53.0,42.0,3.0,25.2,12.5,41.8,16.6,5.2,2.1,4.2,0.1,3.284,117.9,10,28.0,27.0,0.0,98.0,55.0,0.056,0.009,0.065
214.0,Torradinhas,90.29,89.082,0.301,0.34,0.002,0.4,0.558,7.2,6.0,43.0,51.0,0.0,28.2,13.6,35.9,7.7,5.3,1.7,2.5,0.1,3.266,123.0,10,26.0,30.0,0.0,94.0,56.0,-0.043,-0.036,-0.078
515.0,PsycheTaxi,88.76,88.76,0.296,0.138,0.003,1.0,0.759,11.0,3.0,5.0,1.0,0.0,16.0,3.0,19.0,3.0,9.0,1.0,1.0,0.0,2.0,138.0,1,5.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0
393.0,Kyuuuu,86.48,88.529,0.288,0.303,0.001,0.7,0.56,6.6,5.6,165.0,160.0,3.0,29.5,7.5,37.0,7.5,4.9,0.6,1.6,0.2,3.671,122.5,10,40.0,18.0,0.0,328.0,58.0,0.008,0.19,0.197
1.0,atsui,88.41,88.41,0.295,0.325,0.001,0.4,0.555,6.0,5.8,16.0,11.0,0.0,15.2,20.8,19.0,3.8,3.8,1.6,0.6,0.4,3.256,109.2,5,16.0,11.0,0.0,27.0,27.0,0.0,0.0,0.0
357.0,chommy,88.66,88.33,0.296,0.321,0.002,0.1,0.563,6.4,6.9,243.0,233.0,11.0,18.4,19.2,19.1,0.7,5.2,0.4,0.2,0.3,3.511,117.3,10,25.0,31.0,0.0,487.0,56.0,0.01,-0.054,-0.043
334.0,2skr,87.78,88.043,0.293,0.296,0.002,0.2,0.579,8.5,6.1,318.0,318.0,2.0,22.0,15.4,24.3,2.3,8.3,0.7,0.5,0.3,2.949,124.7,10,30.0,27.0,0.0,638.0,57.0,0.0,0.026,0.026
442.0,Efe,88.01,88.01,0.293,0.271,0.001,0.0,0.61,2.0,10.0,1.0,4.0,0.0,15.0,11.0,17.0,2.0,3.0,0.0,2.0,0.0,3.294,96.0,1,1.0,4.0,0.0,5.0,5.0,0.0,0.0,0.0
322.0,Catge,88.8,87.91,0.296,0.361,0.001,0.1,0.521,5.0,4.7,280.0,295.0,17.0,26.6,17.6,30.9,4.3,3.1,0.7,0.8,0.1,3.809,122.9,10,24.0,31.0,0.0,592.0,55.0,-0.013,-0.064,-0.076
181.0,Yolowolf75,87.57,87.843,0.292,0.34,0.001,0.9,0.531,6.3,4.5,28.0,27.0,0.0,30.1,12.2,52.4,22.3,6.0,3.0,3.6,0.0,3.46,122.3,10,28.0,27.0,0.0,55.0,55.0,0.009,0.009,0.018
364.0,I_dont_like_loli,87.38,87.569,0.291,0.341,0.001,0.1,0.529,4.9,4.0,54.0,52.0,0.0,20.3,15.0,26.5,6.2,3.9,1.4,1.2,0.1,3.356,103.2,10,28.0,28.0,0.0,106.0,56.0,0.009,0.0,0.009
155.0,Unborned,83.45,86.964,0.278,0.264,0.001,0.4,0.571,4.8,4.9,54.0,37.0,1.0,22.4,7.5,30.8,8.4,5.8,1.6,1.7,0.2,3.49,111.2,10,36.0,18.0,0.0,92.0,54.0,0.092,0.167,0.259
466.0,metak,87.14,86.885,0.29,0.328,0.001,0.4,0.54,5.8,5.5,274.0,273.0,7.0,31.1,10.8,37.7,6.6,5.0,1.3,1.1,0.1,3.604,126.6,10,26.0,29.0,0.0,554.0,55.0,0.001,-0.027,-0.026
407.0,Bullymel36,85.52,86.77,0.285,0.251,0.001,0.889,0.605,6.444,5.0,26.0,22.0,0.0,19.889,7.889,23.333,3.444,5.667,0.444,1.0,0.111,3.259,110.333,9,26.0,22.0,0.0,48.0,48.0,0.042,0.042,0.083
335.0,xeyz,84.9,86.653,0.283,0.334,0.001,0.2,0.511,4.4,4.0,188.0,162.0,4.0,36.2,3.2,81.5,45.3,7.7,7.5,7.7,0.0,3.117,119.1,10,32.0,21.0,1.0,354.0,54.0,0.037,0.102,0.139
382.0,Shiku,81.28,86.386,0.271,0.325,0.0,0.222,0.483,3.444,4.111,31.0,15.0,1.0,24.667,13.556,36.333,11.667,3.222,1.444,1.778,0.0,3.932,117.889,9,31.0,15.0,1.0,47.0,47.0,0.17,0.17,0.34
468.0,MisheruDesu,86.04,86.04,0.287,0.254,0.001,1.0,0.608,4.667,5.0,12.0,5.0,0.0,23.0,6.0,27.333,4.333,3.667,0.667,0.333,0.0,3.4,114.333,3,12.0,5.0,0.0,17.0,17.0,0.0,0.0,0.0
86.0,Aryssiel,86.15,85.901,0.287,0.332,0.001,0.6,0.525,5.0,5.3,96.0,89.0,1.0,28.1,12.4,33.7,5.6,6.8,1.0,0.9,0.1,3.775,123.1,10,24.0,31.0,1.0,186.0,56.0,0.019,-0.062,-0.044
441.0,Dav1d,84.41,84.26,0.281,0.281,0.001,0.6,0.562,5.4,4.9,79.0,68.0,1.0,24.0,6.6,29.1,5.1,6.1,1.4,1.3,0.1,3.487,109.1,10,23.0,33.0,0.0,148.0,56.0,0.037,-0.089,-0.052
495.0,AppuruPai,83.8,84.247,0.279,0.281,0.001,1.1,0.556,5.8,4.2,117.0,113.0,0.0,24.9,9.5,34.5,9.6,6.8,2.8,2.4,0.2,3.269,121.2,10,29.0,26.0,0.0,230.0,55.0,0.009,0.027,0.036
489.0,zomg,84.61,84.076,0.282,0.249,0.002,1.1,0.598,7.1,5.3,256.0,266.0,6.0,21.5,9.8,26.6,5.1,8.5,1.6,0.9,0.2,3.014,124.7,10,27.0,31.0,0.0,528.0,58.0,-0.009,-0.034,-0.044
400.0,Vr0003,86.03,83.954,0.287,0.265,0.001,1.3,0.597,6.7,4.7,44.0,55.0,0.0,23.5,10.0,35.6,12.1,5.9,2.5,2.0,0.1,3.142,126.1,10,23.0,34.0,0.0,99.0,57.0,-0.056,-0.096,-0.152
139.0,benevelante,83.73,83.73,0.279,0.334,0.001,1.667,0.498,4.333,9.333,6.0,9.0,1.0,30.0,12.667,37.0,7.0,3.333,0.0,2.667,0.333,4.329,127.667,3,6.0,9.0,1.0,16.0,16.0,0.0,0.0,0.0
157.0,CM02,80.88,83.377,0.27,0.316,0.001,0.6,0.488,5.3,2.8,39.0,28.0,3.0,27.4,11.4,33.0,5.6,3.9,0.7,0.7,0.1,4.107,122.5,10,31.0,21.0,2.0,70.0,54.0,0.079,0.093,0.171
437.0,Loomi,84.04,83.373,0.28,0.244,0.001,0.5,0.598,6.625,4.75,21.0,23.0,1.0,27.0,2.375,34.625,7.625,5.75,1.25,1.5,0.0,3.393,120.125,8,21.0,23.0,1.0,45.0,45.0,-0.022,-0.022,-0.044
168.0,Lightning,85.71,83.268,0.286,0.361,0.001,0.3,0.489,4.8,5.2,29.0,40.0,2.0,32.4,14.2,38.3,5.9,6.3,1.2,1.6,0.2,3.99,128.9,10,22.0,32.0,2.0,71.0,56.0,-0.077,-0.089,-0.167
199.0,BijouKoseki,82.31,82.773,0.274,0.314,0.001,0.6,0.506,4.6,3.9,95.0,82.0,2.0,23.7,17.2,35.5,11.8,6.0,2.7,1.9,0.0,3.457,129.5,10,27.0,30.0,0.0,179.0,57.0,0.036,-0.026,0.01
343.0,inta,81.97,82.177,0.273,0.272,0.001,0.7,0.547,5.6,4.1,122.0,117.0,3.0,21.4,11.3,26.4,5.0,5.3,1.0,0.8,0.1,3.545,121.5,10,28.0,28.0,0.0,242.0,56.0,0.01,0.0,0.01
467.0,Caramel36,82.71,81.82,0.276,0.266,0.001,0.5,0.56,6.4,2.7,162.0,201.0,4.0,23.1,7.2,25.6,2.5,3.9,0.8,0.5,0.1,3.716,114.1,10,30.0,28.0,0.0,367.0,58.0,-0.053,0.017,-0.036
154.0,Sayuriii,81.7,81.7,0.272,0.267,0.001,0.5,0.549,5.0,4.5,4.0,7.0,0.0,26.5,4.0,37.5,11.0,6.0,1.5,2.5,0.0,3.693,114.0,2,4.0,7.0,0.0,11.0,11.0,0.0,0.0,0.0
395.0,LordGrond,82.93,81.694,0.276,0.258,0.001,0.5,0.571,5.3,3.5,208.0,198.0,2.0,18.4,9.2,20.3,1.9,3.1,0.4,0.6,0.5,3.426,107.1,10,19.0,35.0,0.0,408.0,54.0,0.012,-0.148,-0.136
383.0,molneya,83.03,81.265,0.277,0.175,0.002,0.167,0.661,5.667,2.833,15.0,19.0,0.0,15.167,3.167,19.667,4.5,5.167,1.333,0.833,0.0,2.908,102.667,6,15.0,19.0,0.0,34.0,34.0,-0.059,-0.059,-0.118
225.0,MythAndroid,80.99,81.136,0.27,0.277,0.001,0.2,0.532,4.3,5.0,78.0,73.0,3.0,27.3,4.1,48.9,21.6,4.7,3.9,3.3,0.1,3.301,114.0,10,26.0,28.0,2.0,154.0,56.0,0.016,-0.018,-0.002
445.0,Feynox_,81.06,81.06,0.27,0.281,0.001,2.0,0.528,5.333,5.0,8.0,7.0,1.0,24.667,11.0,33.0,8.333,4.667,1.333,0.667,0.0,3.715,126.333,3,8.0,7.0,1.0,16.0,16.0,0.0,0.0,0.0
182.0,Serecola,81.06,81.06,0.27,0.261,0.001,0.5,0.55,5.5,5.5,6.0,5.0,0.0,18.5,13.5,29.5,11.0,4.5,1.0,2.0,0.0,3.355,123.5,2,6.0,5.0,0.0,11.0,11.0,0.0,0.0,0.0
419.0,keysha18,80.81,80.978,0.269,0.322,0.001,0.4,0.482,5.7,4.0,97.0,92.0,5.0,23.5,16.3,28.7,5.2,3.0,1.6,1.4,0.1,3.72,125.1,10,27.0,28.0,1.0,194.0,56.0,0.013,-0.009,0.004
494.0,potatoedtoast,80.0,80.938,0.267,0.273,0.001,0.667,0.526,4.667,3.778,25.0,22.0,1.0,19.0,11.333,22.222,3.222,2.778,0.667,0.444,0.0,3.763,111.111,9,25.0,22.0,1.0,48.0,48.0,0.031,0.031,0.062
147.0,thjalago,80.84,80.84,0.269,0.241,0.002,2.5,0.567,7.75,3.5,11.0,12.0,0.0,18.5,8.5,21.25,2.75,6.25,0.75,1.25,0.0,3.485,113.0,4,11.0,12.0,0.0,23.0,23.0,0.0,0.0,0.0
381.0,Goko8765,78.82,80.564,0.263,0.194,0.001,0.25,0.598,4.625,3.125,24.0,19.0,0.0,17.375,5.0,30.75,13.375,6.75,2.375,3.375,0.0,2.857,113.125,8,24.0,19.0,0.0,43.0,43.0,0.058,0.058,0.116
166.0,gw13,80.54,80.54,0.268,0.255,0.001,0.0,0.55,4.0,4.0,4.0,7.0,0.0,8.0,20.0,9.0,1.0,3.0,1.0,0.0,1.0,1.472,106.5,2,4.0,7.0,0.0,11.0,11.0,0.0,0.0,0.0
338.0,ranny,80.99,80.253,0.27,0.242,0.001,1.0,0.569,5.4,4.5,49.0,50.0,0.0,16.3,14.0,24.0,7.7,8.0,2.9,1.5,0.1,2.678,125.3,10,24.0,31.0,0.0,99.0,55.0,-0.005,-0.064,-0.069
316.0,HakuiKoyori,80.69,80.119,0.269,0.283,0.0,0.6,0.523,3.4,3.8,27.0,28.0,1.0,17.3,13.6,30.2,12.9,4.5,1.6,1.7,0.2,3.431,109.2,10,23.0,27.0,1.0,56.0,51.0,-0.009,-0.039,-0.048
136.0,Megu29,80.03,80.03,0.267,0.225,0.0,0.333,0.578,3.667,4.667,7.0,8.0,1.0,18.667,6.667,44.333,25.667,6.0,3.667,4.0,0.0,2.988,114.667,3,7.0,8.0,1.0,16.0,16.0,0.0,0.0,0.0
405.0,anicomi,79.04,80.015,0.263,0.264,0.001,0.6,0.526,4.7,3.6,245.0,225.0,7.0,23.9,8.3,35.3,11.4,6.3,1.5,1.5,0.1,3.674,122.6,10,29.0,23.0,2.0,477.0,54.0,0.021,0.056,0.077
502.0,Bewm,79.87,79.87,0.266,0.152,0.001,0.4,0.655,4.4,2.4,15.0,13.0,0.0,15.4,0.4,20.4,5.0,4.4,1.2,0.8,0.0,3.058,102.0,5,15.0,13.0,0.0,28.0,28.0,0.0,0.0,0.0
269.0,icefeed2,79.61,79.61,0.265,0.326,0.001,0.0,0.465,4.333,2.667,11.0,3.0,1.0,24.333,14.333,31.0,6.667,3.0,1.667,0.667,0.0,4.147,119.0,3,11.0,3.0,1.0,15.0,15.0,0.0,0.0,0.0
431.0,Luna,78.94,79.377,0.263,0.284,0.001,0.5,0.504,3.6,4.5,121.0,115.0,2.0,17.0,17.5,24.0,7.0,2.5,1.1,0.8,0.6,3.599,120.9,10,28.0,26.0,0.0,238.0,54.0,0.013,0.019,0.031
401.0,Spartric,77.39,79.298,0.258,0.262,0.0,0.4,0.512,2.2,4.4,46.0,33.0,1.0,21.9,7.0,35.1,13.2,3.1,1.0,2.9,0.0,3.699,110.4,10,28.0,25.0,0.0,80.0,53.0,0.081,0.028,0.11
180.0,psirockin,79.89,79.254,0.266,0.256,0.001,0.7,0.543,5.3,3.3,140.0,142.0,2.0,20.8,6.1,31.8,11.0,6.9,2.4,2.2,0.0,3.217,105.8,10,23.0,29.0,1.0,284.0,53.0,-0.004,-0.057,-0.06
171.0,JustAWeirdo,77.99,78.781,0.26,0.235,0.001,0.1,0.546,4.9,2.7,339.0,367.0,10.0,16.4,8.8,18.5,2.1,5.6,0.7,0.2,0.0,3.613,106.4,10,34.0,21.0,0.0,716.0,55.0,-0.02,0.118,0.099
